Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Conversao Resgate,Pagamento Resgate,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim
ACOES,CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA,CAIXA EXPERT CLARITAS VALOR FIC FIF ACOES - RESP LTDA,19/10/2020,-,-,-,-,-,-,PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-expert-claritas-valor-fic-acoes/Paginas/default.aspx,30.068.060/0001-07,6397,Arrojado,0.6,10000.0,D+23 (du),D+25 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6397.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6397.pdf
FUNDO DE INDICE,CAIXA ETF IBOVESPA FUNDO DE ÍNDICE RESP LTDA,CAIXA ETF IBOVESPA FUNDO DE INDICE RESP LTDA,12/11/2012,"166,32637200","-2,174","-1,90","5,55","23,36","41,583",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-indices/etf-ibovespa-fundo-de-indice/,15.154.236/0001-50,5842,Arrojado,0.5,0.01,D+1 (du),D+03 (du),http://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5842.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5842.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5842.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5842.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5842.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5842.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,09/06/2022,"1,75759700","-3,048","-3,17","0,10","62,98","4,808",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-eletrobras-migracao,45.443.366/0001-73,6601,Arrojado,0.2,200.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6601.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6601.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,14/06/2022,"1,71341400","-3,071","-3,20","0,08","62,98","1.562,344",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-eletrobras,45.160.183/0001-40,6600,Arrojado,0.2,200.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6600.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6600.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS IV RESP LTDA,CAIXA FMP-FGTS PETROBRAS IV RESP LTDA,17/08/2000,"46,46741400","-1,097","-0,17","43,47","50,63","671,740",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-4,03.555.959/0001-81,5204,Arrojado,0.95,300.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5204.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5204.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,27/03/2002,"42,88446700","-3,772","-1,26","12,27","65,48","774,386",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-2,04.885.824/0001-47,5206,Arrojado,1.4,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,24/08/2001,"15,96297600","-2,751","-2,96","-5,35","10,17","110,141",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-cl-absoluto,04.602.186/0001-00,5251,Arrojado,1.9,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5251.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5251.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE MIGRAÇÃO RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE MIGRACAO RESP LTDA,26/02/2002,"35,95643500","-3,769","-1,26","12,05","64,32","11,752",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-migracao,04.885.832/0001-93,5253,Arrojado,1.9,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5253.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5253.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS II RESP LTDA,CAIXA FMP-FGTS PETROBRAS II RESP LTDA,17/08/2000,"41,05430400","-1,098","-0,18","43,19","49,93","580,231",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-2,03.915.910/0001-92,5202,Arrojado,1.4,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5202.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5202.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,27/03/2002,"36,92389700","-3,776","-1,26","12,05","64,62","464,587",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-2,04.885.824/0001-47,5206,Arrojado,1.4,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS III RESP LTDA,CAIXA FMP-FGTS PETROBRAS III RESP LTDA,17/08/2000,"43,65459200","-1,097","-0,18","43,35","50,28","667,964",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-3,03.915.903/0001-90,5203,Arrojado,1.2,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5203.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5203.pdf
RENDA FIXA SIMPLES,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA,13/06/2025,"1,12444300","0,047","0,14","5,09","0,00","57,576",PJ,PJ,http://site.extra.caixa.gov.br/fundos-investimento/fundo-simples/fic-azulzinha-rf-simples/Paginas/default.aspx,61.160.298/0001-91,7972,Conservador,1.3,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7972.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7972.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7972.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7972.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7972.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7972.pdf
RENDA FIXA SIMPLES,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,12/07/2023,"1,35702400","0,047","0,14","5,14","13,03","213,740",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/fundo-simples/fic-ametista-corporativo-rf-simples/Paginas/default.aspx,51.255.391/0001-26,7861,Conservador,1.3,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7861.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7861.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7861.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7861.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7861.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7861.pdf
RENDA FIXA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,05/07/2006,"5,88442700","0,047","0,14","5,49","13,96","41,073",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-equilibrio-mpe-rf-lp/,07.986.172/0001-25,5405,Moderado,1.0,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5405.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5405.pdf
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,15/07/2008,"5,12224100","0,052","0,15","5,74","14,51","785,972",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-anf-rf,09.181.268/0001-41,5080,Conservador,0.35,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5080.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5080.pdf
RENDA FIXA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,CAIXA FIC FIF TITULO PUBLICO MPE RF LP RESP LTDA,05/10/2012,"3,21784200","0,051","0,15","5,58","13,85","18,315",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-tp-mpe-rf-lp/,15.154.429/0001-00,5833,Conservador,0.5,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5833.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5833.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5833.pdf
RENDA FIXA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,CAIXA FIC FIF PATRIMONIO IND.DE PRECOS RF LP RESP LTDA,03/01/2000,"23,65876400","-0,307","-0,39","5,67","11,60","93,979",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-patrimonio-indice-precos-rf-longo-prazo,03.191.874/0001-61,46,Moderado,0.3,100000.0,D+3 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0046.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0046.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0046.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_46.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_46.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_46.pdf
RENDA FIXA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,CAIXA GIRO EMPRESAS FIC FIF RF REF DI LP RESP LTDA,27/03/2013,"3,27251000","0,051","0,15","5,63","14,27","7.923,929",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-empresas-ref-di-longo-prazo/Paginas/default.aspx,16.916.063/0001-22,5901,Conservador,0.4,500000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5901.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5901.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5901.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5901.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5901.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5901.pdf
RENDA FIXA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,CAIXA FIF DIAMANTE CORP RF CRED PRIV LP - RESP LTDA,06/11/2019,"1.885,73937300","0,055","0,16","5,93","15,13","15.974,883",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/credito-privado/caixa-fi-diamante-corporativo-rf-cred-priv-lp,29.157.520/0001-94,6445,Conservador,0.12,3000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6445.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6445.pdf
RENDA FIXA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,11/05/2009,"4,87788700","0,035","0,13","5,79","14,73","3.048,420",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fi-safira-corporativo-rf-lp,10.384.413/0001-70,5148,Conservador,0.1,3000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5148.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5148.pdf
RENDA FIXA,CAIXA FIC INST SOBERANO PLUS RF,CAIXA FIC INST SOBERANO PLUS RF,21/10/2022,"1,54900400","0,052","0,15","5,81","14,75","353,765",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-institucional-soberano-plus-rf-lp/Paginas/default.aspx,42.196.029/0001-30,6606,Moderado,0.1,5000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6606.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6606.pdf
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,04/12/2008,"5,12397800","0,052","0,15","5,84","14,79","284,833",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-ans-ii-rf-longo-prazo,09.548.725/0001-93,5132,Conservador,0.07,10000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5132.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5132.pdf
RENDA FIXA,CAIXA FIF CNI RF LP - RESP LTDA,CAIXA FIF CNI RF LP - RESP LTDA,26/01/2005,"8,70799000","0,033","0,12","5,74","14,69","4.012,747",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-cni-rf-longo-prazo/Paginas/default.aspx,05.164.366/0001-10,5066,Moderado,0.07,1.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5066.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5066.pdf
RENDA FIXA,CAIXA FIF SEBRAE RF LP RESP LTDA,CAIXA FIF SEBRAE RF LP RESP LTDA,22/12/2000,"17,91205200","0,036","0,13","5,80","14,78","4.765,462",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-sebrae-rf-longo-prazo/Paginas/default.aspx,03.737.227/0001-02,5053,Moderado,,0.01,D+0 (du),D+01 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5053.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,09/09/2013,"2,82482300","0,047","0,14","5,24","13,25","13.707,443",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-mpe-ref-di-longo-prazo/Paginas/default.aspx,10.551.370/0001-70,5948,Conservador,1.3,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5948.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5948.pdf
RENDA FIXA REFERENCIADO,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,22/06/2010,"4,42841400","0,053","0,16","5,86","14,84","12.815,048",PJ,GOV | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fic-topazio-rf-ref-di-lp/Paginas/default.aspx,11.061.230/0001-87,5189,Conservador,0.1,3000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5189.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5189.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,03/11/2023,"1,37406400","0,053","0,16","5,92","15,06","3.499,499",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-esmeralda-corp-ref-di/Paginas/default.aspx,52.699.555/0001-77,6996,Conservador,0.12,3000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6996.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6996.pdf
