Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Conversao Resgate,Pagamento Resgate,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta
RENDA FIXA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,CAIXA FIF SAFIRA CORPORATIVO RF LP - RESP LTDA,11/05/2009,"4,86884700","0,054","1,01","5,59","14,75","3.062,202",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fi-safira-corporativo-rf-lp,10.384.413/0001-70,5148,Conservador,0.1,1000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5148.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5148.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5148.pdf
RENDA FIXA,CAIXA FIC INST SOBERANO PLUS RF,CAIXA FIC INST SOBERANO PLUS RF,21/10/2022,"1,54570566","0,053","1,01","5,59","14,75","337,932",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-institucional-soberano-plus-rf-lp/Paginas/default.aspx,42.196.029/0001-30,6606,Moderado,0.1,5000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6606.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6606.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6606.pdf
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS II RF LP - RESP LTDA,04/12/2008,"5,11309000","0,053","1,01","5,61","14,79","284,998",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-ans-ii-rf-longo-prazo,09.548.725/0001-93,5132,Conservador,0.07,10000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5132.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5132.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5132.pdf
RENDA FIXA,CAIXA FIF CNI RF LP - RESP LTDA,CAIXA FIF CNI RF LP - RESP LTDA,26/01/2005,"8,69221500","0,054","1,01","5,55","14,72","4.011,483",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-cni-rf-longo-prazo/Paginas/default.aspx,05.164.366/0001-10,5066,Moderado,0.07,1.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5066.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5066.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5066.pdf
RENDA FIXA,CAIXA FIF SEBRAE RF LP RESP LTDA,CAIXA FIF SEBRAE RF LP RESP LTDA,22/12/2000,"17,87866600","0,054","1,01","5,60","14,81","4.779,520",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/empresa/renda-fixa/fi-sebrae-rf-longo-prazo/Paginas/default.aspx,03.737.227/0001-02,5053,Moderado,,0.01,D+0 (du),D+01 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5053.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,CAIXA FIC FIF GIRO MPE REF DI LP RESP LTDA,09/09/2013,"2,81940900","0,048","0,91","5,04","13,25","13.490,382",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-mpe-ref-di-longo-prazo/Paginas/default.aspx,10.551.370/0001-70,5948,Conservador,1.3,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5948.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5948.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5948.pdf
RENDA FIXA REFERENCIADO,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,CAIXA FIF TOPAZIO CORP RF REFERENC DI - RESP LTDA,22/06/2010,"4,41895400","0,054","1,02","5,63","14,84","12.537,559",PJ,GOV | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fic-topazio-rf-ref-di-lp/Paginas/default.aspx,11.061.230/0001-87,5189,Conservador,0.1,1000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5189.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5189.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,CAIXA FIC ESMERALDA CORP RF REF DI CRED PRIV LP - RESP LTDA,03/11/2023,"1,37109700","0,054","1,03","5,69","15,06","3.562,893",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-esmeralda-corp-ref-di/Paginas/default.aspx,52.699.555/0001-77,6996,Conservador,0.12,1000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6996.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6996.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6996.pdf
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA,CAIXA FIC FIF TURQUESA CORPORATIVO RF CP RESP LTDA,01/10/2020,"1.768,62679700","0,052","1,00","5,54","14,65","1.430,784",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/voce/renda-fixa/fic-turquesa-corporativo-curto-prazo,30.068.141/0001-07,5946,Conservador,0.1,3000000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5946.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5946.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5946.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5946.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5946.pdf
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA,CAIXA FIC FIF AUTOMATICO POLIS RF CURTO PRAZO RESP LTDA,13/06/2023,"1,30569900","0,043","0,82","4,52","11,62","33.604,927",GOV,GOV,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-automatico-polis-rf-cp/Paginas/default.aspx,50.803.936/0001-29,7869,Conservador,1.7,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7869.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7869.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7869.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7869.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7869.pdf
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF PRÁTICO RF CURTO PRAZO RESP LTDA,CAIXA FIC FIF PRATICO RF CURTO PRAZO RESP LTDA,02/10/1995,"9,38588300","0,046","0,88","4,85","12,52","3.007,180",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-pratico-curto-prazo,00.834.074/0001-23,55,Conservador,1.7,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0055.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0055.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0055.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0055.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_55.pdf
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF TRANSFERÊNCIA VOLUNTÁRIA RF CP RESP LTDA,CAIXA FIC FIF TRANSFERENCIA VOLUNTARIA RF CP RESP LTDA,16/10/2012,"2,47179400","0,043","0,87","4,85","12,51","16.505,497",GOV,GOV | TODOS,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-transferencias-voluntarias-curto-prazo,,,,,,,,,,,,
RENDA FIXA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,CAIXA FIF BRASIL MATRIZ RF RESP LTDA,17/12/2015,"2,60104500","0,056","1,05","5,61","14,81","9.222,055",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-matriz-rf/Paginas/default.aspx,23.215.008/0001-70,5982,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5982.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5982.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5982.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5982.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5982.pdf
RENDA FIXA,CAIXA FIC FIF BRASIL GESTÃO ESTRATÉGICA RF RESP LTDA,CAIXA FIC FIF BRASIL GESTAO ESTRATEGICA RF RESP LTDA,04/11/2016,"2,40623300","0,073","0,83","4,48","12,78","3.696,432",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-brasil-gestao-estrategica-rf,23.215.097/0001-55,5993,Moderado,0.4,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5993.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5993.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5993.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5993.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5993.pdf
RENDA FIXA,CAIXA BRASIL INFLAÇÃO ATIVA FIF RF CRED PRIV RESP LTDA,CAIXA BRASIL INFLACAO ATIVA FIF RF CRED PRIV RESP LTDA,17/04/2015,"2,98741300","0,006","0,96","5,93","11,90","40,361",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA,21.918.896/0001-62,5975,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5975.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5975.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5975.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5975.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5975.pdf
RENDA FIXA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,CAIXA FIC FIF BRASIL RENDA FIXA ATIVA LP RESP LTDA,15/04/2020,"1.641,35346900","0,063","0,90","4,58","11,59","460,426",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-IPCA/Paginas/default.aspx,35.536.532/0001-22,6481,Moderado,0.4,0.01,D+0 (du),D+01 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6481.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6481.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6481.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6481.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6481.pdf
RENDA FIXA,CAIXA FI BRASIL IRF-M 1 TP RF,CAIXA FI BRASIL IRF-M 1 TP RF,28/05/2010,"4,46861000","0,054","1,01","5,31","14,23","10.902,457",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf,10.740.670/0001-06,5464,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5464.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5464.pdf
RENDA FIXA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,CAIXA FIF BRASIL IDKA IPCA 2A TIT PUB RF LP RESP LTDA,16/08/2012,"3,82148700","-0,013","0,99","6,15","12,27","2.981,867",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-idka-ipca-2a-rf-longo-prazo,,,,,,,,,,,,
RENDA FIXA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,CAIXA FIF BRASIL IRF-M TP RF LP - RESP LTDA,16/08/2012,"3,63578600","0,081","0,59","4,14","12,88","1.742,597",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-irf-m-titulos-publicos-renda-fixa-longo-prazo,10.740.670/0001-06,5464,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5464.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5464.pdf
RENDA FIXA,CAIXA FI BRASIL IMA-B TP RF LP,CAIXA FI BRASIL IMA-B TP RF LP,08/03/2010,"5,17026900","0,083","0,36","5,15","10,36","2.587,898",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-titulos-rf-longo-prazo,10.740.658/0001-93,5184,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5184.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5184.pdf
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5 TP RF LP - RESP LTDA,09/07/2010,"5,18294500","0,011","0,96","6,16","12,06","5.434,646",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5-titulos-publicos-rf-longo-prazo,10.740.658/0001-93,5184,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5184.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5184.pdf
RENDA FIXA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA GERAL TP RF LP - RESP LTDA,08/07/2010,"4,74738900","0,067","0,76","5,17","13,27","512,700",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-geral-tp-rf-longo-prazo,11.061.217/0001-28,5188,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5188.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5188.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5188.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5188.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5188.pdf
RENDA FIXA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,CAIXA FIF RS TITULOS PUBLICOS RF LP - RESP LTDA,18/07/2005,"7,93104100","0,054","1,00","5,55","14,60","167,639",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-rs-titulos-publicos-rf-longo-prazo,,,,,,,,,,,,
RENDA FIXA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,CAIXA FIF BRASIL IMA-B 5+ TP RF LP - RESP LTDA,18/04/2012,"3,48105100","0,144","-0,09","4,33","9,10","775,862",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-ima-b-5_mais-titulos-publicos-rf-lp/Paginas/default.aspx,10.740.658/0001-93,5184,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5184.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5184.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5184.pdf
RENDA FIXA,CAIXA FI BRASIL IRF-M 1+ TP RF LP,CAIXA FI BRASIL IRF-M 1+ TP RF LP,11/05/2012,"3,77253800","0,092","0,43","3,74","12,34","720,361",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-irfm-1-titulos-publicos-rf-longo-prazo/,10.740.670/0001-06,5464,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5464.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5464.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5464.pdf
RENDA FIXA,CAIXA FIF BRASIL TITULOS PUBLICOS RF LP - RESP LTDA,CAIXA FIF BRASIL TITULOS PUBLICOS RF LP - RESP LTDA,10/02/2006,"7,15779700","0,053","1,01","5,57","14,67","12.534,771",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-brasil-titulos-publicos-rf-longo-prazo,05.164.356/0001-84,5462,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5462.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5462.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5462.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5462.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5462.pdf
RENDA FIXA,CAIXA FIF ALIANÇA TP RF CURTO PRAZO - RESP LTDA,CAIXA FIF ALIANCA TP RF CURTO PRAZO - RESP LTDA,01/11/2005,"7,47492700","0,052","1,00","5,51","14,55","4.557,645",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-alianca-rf,05.164.358/0001-73,5461,Conservador,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5461.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5461.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5461.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5461.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5461.pdf
RENDA FIXA,CAIXA FIC FIF BRASIL IDKA PRE 2A RF LP RESP LTDA,CAIXA FIC FIF BRASIL IDKA PRE 2A RF LP RESP LTDA,21/09/2022,"1,44756300","0,081","0,80","3,81","12,24","172,430",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-caixa-brasil-idka-pre2a-rf-lp/Paginas/default.aspx,45.163.710/0001-70,6634,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6634.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6634.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6634.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6634.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6634.pdf
RENDA FIXA,CAIXA FIC FIF BRASIL DISPONIBILIDADES SIMPLES RF RESP LTDA,CAIXA FIC FIF BRASIL DISPONIBILIDADES SIMPLES RF RESP LTDA,30/08/2012,"3,13242900","0,047","0,94","5,22","13,67","1.748,099",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/brasil-disponibilidades,14.508.643/0001-55,5826,Conservador,0.8,100.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5826.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5826.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5826.pdf
RENDA FIXA REFERENCIADO,CAIXA FIC FIF BRASIL RF REFER DI LONGO PRAZO RESP LTDA,CAIXA FIC FIF BRASIL RF REFER DI LONGO PRAZO RESP LTDA,05/07/2006,"6,70339500","0,055","1,05","5,62","14,85","23.886,065",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fi-brasil-ref-di-longo-prazo,,,,,,,,,,,,
RENDA FIXA REFERENCIADO,CAIXA FIC FIF NOVO BRASIL RF IMA-B LP RESP LTDA,CAIXA FIC FIF NOVO BRASIL RF IMA-B LP RESP LTDA,27/10/2009,"5,54090800","0,082","0,42","5,41","10,77","596,961",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-novo-brasil-ima-b-rf-longo-prazo,10.646.895/0001-90,5168,Moderado,0.2,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5168.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5168.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5168.pdf
MULTIMERCADO,CAIXA FIC FIF BRASIL ESTRATÉGIA LIVRE MM LP RESP LTDA,CAIXA FIC FIF BRASIL ESTRATEGIA LIVRE MM LP RESP LTDA,21/10/2019,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp/Paginas/default.aspx,34.660.276/0001-18,6439,Moderado,1.5,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6439.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6439.pdf
